candidate_id,region_id,formal_status,proof_scope,formal_evidence_level,formal_patterns,counterexample_available,counterexample_assignment,counterexample_output_difference,counterexample_source,formal_runtime,formal_skip_reason,schema_version
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0001,bitmanip_zero_extend_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000249,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0023,bitmanip_zero_extend_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000227,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0024,bitmanip_zero_extend_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000224,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0003,bitmanip_zero_extend_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000224,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0004,bitmanip_zero_extend_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000223,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0008,bitmanip_zero_extend_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000223,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0001,bitmanip_zero_extend_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000238,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0023,bitmanip_zero_extend_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000223,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000223,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0003,bitmanip_zero_extend_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000222,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000222,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0008,bitmanip_zero_extend_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000222,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000180,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000168,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000176,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000180,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000179,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000180,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000366,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000346,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000342,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000344,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000345,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0009,bitmanip_zero_extend_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000343,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000355,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000346,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000344,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000345,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000344,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0009,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000348,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000357,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000347,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000345,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000342,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000342,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0009,bitmanip_zero_extend_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000342,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0001,bitmanip_zero_extend_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000708,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0023,bitmanip_zero_extend_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000686,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0024,bitmanip_zero_extend_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000683,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0003,bitmanip_zero_extend_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000688,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0004,bitmanip_zero_extend_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000681,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0008,bitmanip_zero_extend_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000682,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0001,bitmanip_zero_extend_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000702,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0023,bitmanip_zero_extend_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000684,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000686,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0003,bitmanip_zero_extend_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000688,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000685,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0008,bitmanip_zero_extend_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000688,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000360,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000346,,semantic_formal_validation_v1
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000344,,semantic_formal_validation_v1
