region_id,case_id,optimization,source_type,candidate_family,family_score,feature_contributions,rank,ground_truth_family,ground_truth_rank
bitmanip_shift_left_w3__compress2rs__whole_output_cone,bitmanip_shift_left_w3,compress2rs,whole_output_cone,bit_manipulation,0.625000,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.1,""sparse_or_permutation"":0.27500009999999997}",2,bit_manipulation,2
bitmanip_shift_left_w3__compress2rs__whole_output_cone,bitmanip_shift_left_w3,compress2rs,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.08333325,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.0625}",3,bit_manipulation,2
bitmanip_shift_left_w3__compress2rs__whole_output_cone,bitmanip_shift_left_w3,compress2rs,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",4,bit_manipulation,2
bitmanip_shift_left_w3__compress2rs__whole_output_cone,bitmanip_shift_left_w3,compress2rs,whole_output_cone,boolean_bitwise,0.500000,"{""diagonal"":0.275,""locality"":0.125,""regularity"":0.1}",5,bit_manipulation,2
bitmanip_shift_left_w3__compress2rs__whole_output_cone,bitmanip_shift_left_w3,compress2rs,whole_output_cone,arithmetic_multiply,0.400000,"{""broad_dependency"":0.11666655,""low_diagonal"":0.075,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w3__compress2rs__whole_output_cone,bitmanip_shift_left_w3,compress2rs,whole_output_cone,comparison,0.183333,"{""high_bit_priority"":0.1,""high_density"":0.08333325,""single_output"":0.0}",7,bit_manipulation,2
bitmanip_shift_left_w3__compress2rs__whole_output_cone,bitmanip_shift_left_w3,compress2rs,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,arithmetic_add_sub,0.844167,"{""carry_progression"":0.3375,""lower_triangularity"":0.25,""moderate_density"":0.1566666,""multi_output"":0.1}",1,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,bit_manipulation,0.625000,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.1,""sparse_or_permutation"":0.27500009999999997}",2,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.08333325,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.0625}",3,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",4,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,boolean_bitwise,0.500000,"{""diagonal"":0.275,""locality"":0.125,""regularity"":0.1}",5,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,arithmetic_multiply,0.400000,"{""broad_dependency"":0.11666655,""low_diagonal"":0.075,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,comparison,0.183333,"{""high_bit_priority"":0.1,""high_density"":0.08333325,""single_output"":0.0}",7,bit_manipulation,2
bitmanip_shift_left_w3__dc2__whole_output_cone,bitmanip_shift_left_w3,dc2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,2
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,arithmetic_add_sub,0.672500,"{""carry_progression"":0.18750015,""lower_triangularity"":0.20833325,""moderate_density"":0.1766666,""multi_output"":0.1}",1,bit_manipulation,6
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,arithmetic_multiply,0.638889,"{""broad_dependency"":0.23333345,""low_diagonal"":0.10000005,""multi_output"":0.15,""multiplier_geometry"":0.15555539999999998}",2,bit_manipulation,6
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,arithmetic_affine_or_mac,0.489584,"{""broad_dependency"":0.16666675,""carry_progression"":0.10416675,""moderate_bandwidth"":0.125,""multi_input"":0.09375}",3,bit_manipulation,6
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",4,bit_manipulation,6
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,comparison,0.366667,"{""high_bit_priority"":0.2,""high_density"":0.16666675,""single_output"":0.0}",5,bit_manipulation,6
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,bit_manipulation,0.258333,"{""diagonal_or_shift"":0.08333325,""locality"":0.0,""regularity"":0.0,""sparse_or_permutation"":0.17499989999999999}",6,bit_manipulation,6
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,boolean_bitwise,0.183333,"{""diagonal"":0.18333315,""locality"":0.0,""regularity"":0.0}",7,bit_manipulation,6
bitmanip_shift_left_w3__identity__ground_truth_region,bitmanip_shift_left_w3,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,arithmetic_add_sub,0.672500,"{""carry_progression"":0.18750015,""lower_triangularity"":0.20833325,""moderate_density"":0.1766666,""multi_output"":0.1}",1,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,arithmetic_multiply,0.638889,"{""broad_dependency"":0.23333345,""low_diagonal"":0.10000005,""multi_output"":0.15,""multiplier_geometry"":0.15555539999999998}",2,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,arithmetic_affine_or_mac,0.489584,"{""broad_dependency"":0.16666675,""carry_progression"":0.10416675,""moderate_bandwidth"":0.125,""multi_input"":0.09375}",3,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",4,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,comparison,0.366667,"{""high_bit_priority"":0.2,""high_density"":0.16666675,""single_output"":0.0}",5,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,bit_manipulation,0.258333,"{""diagonal_or_shift"":0.08333325,""locality"":0.0,""regularity"":0.0,""sparse_or_permutation"":0.17499989999999999}",6,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,boolean_bitwise,0.183333,"{""diagonal"":0.18333315,""locality"":0.0,""regularity"":0.0}",7,bit_manipulation,6
bitmanip_shift_left_w3__identity__whole_output_cone,bitmanip_shift_left_w3,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,6
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,arithmetic_add_sub,0.844167,"{""carry_progression"":0.3375,""lower_triangularity"":0.25,""moderate_density"":0.1566666,""multi_output"":0.1}",1,bit_manipulation,2
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,bit_manipulation,0.625000,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.1,""sparse_or_permutation"":0.27500009999999997}",2,bit_manipulation,2
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.08333325,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.0625}",3,bit_manipulation,2
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",4,bit_manipulation,2
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,boolean_bitwise,0.500000,"{""diagonal"":0.275,""locality"":0.125,""regularity"":0.1}",5,bit_manipulation,2
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,arithmetic_multiply,0.400000,"{""broad_dependency"":0.11666655,""low_diagonal"":0.075,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,comparison,0.183333,"{""high_bit_priority"":0.1,""high_density"":0.08333325,""single_output"":0.0}",7,bit_manipulation,2
bitmanip_shift_left_w3__refactor__whole_output_cone,bitmanip_shift_left_w3,refactor,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,arithmetic_add_sub,0.844167,"{""carry_progression"":0.3375,""lower_triangularity"":0.25,""moderate_density"":0.1566666,""multi_output"":0.1}",1,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,bit_manipulation,0.625000,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.1,""sparse_or_permutation"":0.27500009999999997}",2,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.08333325,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.0625}",3,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",4,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,boolean_bitwise,0.500000,"{""diagonal"":0.275,""locality"":0.125,""regularity"":0.1}",5,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,arithmetic_multiply,0.400000,"{""broad_dependency"":0.11666655,""low_diagonal"":0.075,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,comparison,0.183333,"{""high_bit_priority"":0.1,""high_density"":0.08333325,""single_output"":0.0}",7,bit_manipulation,2
bitmanip_shift_left_w3__resub__whole_output_cone,bitmanip_shift_left_w3,resub,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,arithmetic_add_sub,0.844167,"{""carry_progression"":0.3375,""lower_triangularity"":0.25,""moderate_density"":0.1566666,""multi_output"":0.1}",1,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,bit_manipulation,0.625000,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.1,""sparse_or_permutation"":0.27500009999999997}",2,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.08333325,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.0625}",3,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",4,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,boolean_bitwise,0.500000,"{""diagonal"":0.275,""locality"":0.125,""regularity"":0.1}",5,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,arithmetic_multiply,0.400000,"{""broad_dependency"":0.11666655,""low_diagonal"":0.075,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,comparison,0.183333,"{""high_bit_priority"":0.1,""high_density"":0.08333325,""single_output"":0.0}",7,bit_manipulation,2
bitmanip_shift_left_w3__resyn2__whole_output_cone,bitmanip_shift_left_w3,resyn2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,arithmetic_add_sub,0.844167,"{""carry_progression"":0.3375,""lower_triangularity"":0.25,""moderate_density"":0.1566666,""multi_output"":0.1}",1,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,bit_manipulation,0.625000,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.1,""sparse_or_permutation"":0.27500009999999997}",2,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.08333325,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.0625}",3,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",4,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,boolean_bitwise,0.500000,"{""diagonal"":0.275,""locality"":0.125,""regularity"":0.1}",5,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,arithmetic_multiply,0.400000,"{""broad_dependency"":0.11666655,""low_diagonal"":0.075,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,comparison,0.183333,"{""high_bit_priority"":0.1,""high_density"":0.08333325,""single_output"":0.0}",7,bit_manipulation,2
bitmanip_shift_left_w3__resyn__whole_output_cone,bitmanip_shift_left_w3,resyn,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,arithmetic_add_sub,0.844167,"{""carry_progression"":0.3375,""lower_triangularity"":0.25,""moderate_density"":0.1566666,""multi_output"":0.1}",1,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,bit_manipulation,0.625000,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.1,""sparse_or_permutation"":0.27500009999999997}",2,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.08333325,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.0625}",3,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",4,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,boolean_bitwise,0.500000,"{""diagonal"":0.275,""locality"":0.125,""regularity"":0.1}",5,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,arithmetic_multiply,0.400000,"{""broad_dependency"":0.11666655,""low_diagonal"":0.075,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,comparison,0.183333,"{""high_bit_priority"":0.1,""high_density"":0.08333325,""single_output"":0.0}",7,bit_manipulation,2
bitmanip_shift_left_w3__rewrite__whole_output_cone,bitmanip_shift_left_w3,rewrite,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,bit_manipulation,2
bitmanip_shift_left_w4__balance__whole_output_cone,bitmanip_shift_left_w4,balance,whole_output_cone,arithmetic_add_sub,0.865000,"{""carry_progression"":0.37499985,""lower_triangularity"":0.25,""moderate_density"":0.13999999999999999,""multi_output"":0.1}",1,bit_manipulation,2
bitmanip_shift_left_w4__balance__whole_output_cone,bitmanip_shift_left_w4,balance,whole_output_cone,bit_manipulation,0.766667,"{""diagonal_or_shift"":0.16666675,""locality"":0.16666675,""regularity"":0.13333340000000002,""sparse_or_permutation"":0.3}",2,bit_manipulation,2
bitmanip_shift_left_w4__balance__whole_output_cone,bitmanip_shift_left_w4,balance,whole_output_cone,control_mux,0.583333,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.13333340000000002}",3,bit_manipulation,2
bitmanip_shift_left_w4__balance__whole_output_cone,bitmanip_shift_left_w4,balance,whole_output_cone,arithmetic_affine_or_mac,0.572917,"{""broad_dependency"":0.0625,""carry_progression"":0.20833325,""moderate_bandwidth"":0.20833325,""multi_input"":0.09375}",4,bit_manipulation,2
bitmanip_shift_left_w4__balance__whole_output_cone,bitmanip_shift_left_w4,balance,whole_output_cone,boolean_bitwise,0.483333,"{""diagonal"":0.18333315,""locality"":0.16666675,""regularity"":0.13333340000000002}",5,bit_manipulation,2
bitmanip_shift_left_w4__balance__whole_output_cone,bitmanip_shift_left_w4,balance,whole_output_cone,arithmetic_multiply,0.395834,"{""broad_dependency"":0.0875,""low_diagonal"":0.10000005,""multi_output"":0.15,""multiplier_geometry"":0.05833345}",6,bit_manipulation,2
bitmanip_shift_left_w4__balance__whole_output_cone,bitmanip_shift_left_w4,balance,whole_output_cone,comparison,0.129167,"{""high_bit_priority"":0.0666666,""high_density"":0.0625,""single_output"":0.0}",7,bit_manipulation,2
