region_id,case_id,benchmark,family,operator,optimization,source_type,spec_circuit_path,impl_circuit_path,region_nodes,boundary_inputs,boundary_outputs,observable_outputs,ground_truth_expression,ground_truth_input_buses,ground_truth_output_buses,ground_truth_signedness,ground_truth_width_semantics,formal_scope,context_mode,source_manifest,spec_fingerprint,impl_fingerprint,declared,circuit_available,region_available,structurally_valid,interface_extractable,eligible,attempted,status,skip_reason,schema_version
bitmanip_zero_extend_w16__rewrite__ground_truth_region,bitmanip_zero_extend_w16,bitmanip_zero_extend_w16,bitmanip,zero_extend,rewrite,ground_truth_region,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4"",""y_5"",""y_6"",""y_7"",""y_8"",""y_9"",""y_10"",""y_11"",""y_12"",""y_13"",""y_14"",""y_15"",""y_16"",""y_17"",""y_18"",""y_19"",""y_20"",""y_21"",""y_22"",""y_23"",""y_24"",""y_25"",""y_26"",""y_27"",""y_28"",""y_29"",""y_30"",""y_31""]","{{16{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":16}]","[{""name"":""y"",""width"":32}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w16__rewrite__whole_output_cone,bitmanip_zero_extend_w16,bitmanip_zero_extend_w16,bitmanip,zero_extend,rewrite,whole_output_cone,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4"",""y_5"",""y_6"",""y_7"",""y_8"",""y_9"",""y_10"",""y_11"",""y_12"",""y_13"",""y_14"",""y_15"",""y_16"",""y_17"",""y_18"",""y_19"",""y_20"",""y_21"",""y_22"",""y_23"",""y_24"",""y_25"",""y_26"",""y_27"",""y_28"",""y_29"",""y_30"",""y_31""]","{{16{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":16}]","[{""name"":""y"",""width"":32}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,truth_table_blif_intentionally_skipped,semantic_region_schema_v1
bitmanip_zero_extend_w2__balance__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,balance,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/balance/bitmanip_zero_extend_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""e373e446f45989c0"",""gate_count"":7,""node_count"":9,""optimization_id"":""balance"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w2__balance__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,balance,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/balance/bitmanip_zero_extend_w2.blif,"[""new_n11"",""new_n8"",""new_n9"",""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""e373e446f45989c0"",""gate_count"":7,""node_count"":9,""optimization_id"":""balance"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__compress2rs__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/compress2rs/bitmanip_zero_extend_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""compress2rs"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w2__compress2rs__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/compress2rs/bitmanip_zero_extend_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""compress2rs"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__dc2__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/dc2/bitmanip_zero_extend_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""dc2"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w2__dc2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/dc2/bitmanip_zero_extend_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""dc2"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__identity__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_1"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__identity__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/identity/bitmanip_zero_extend_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_1"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__refactor__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/refactor/bitmanip_zero_extend_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""refactor"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w2__refactor__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/refactor/bitmanip_zero_extend_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""refactor"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__resub__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/resub/bitmanip_zero_extend_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""resub"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w2__resub__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/resub/bitmanip_zero_extend_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""resub"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__resyn__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn/bitmanip_zero_extend_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""e373e446f45989c0"",""gate_count"":7,""node_count"":9,""optimization_id"":""resyn"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w2__resyn__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn/bitmanip_zero_extend_w2.blif,"[""new_n11"",""new_n8"",""new_n9"",""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""e373e446f45989c0"",""gate_count"":7,""node_count"":9,""optimization_id"":""resyn"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
bitmanip_zero_extend_w2__resyn2__ground_truth_region,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,ground_truth_region,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn2/bitmanip_zero_extend_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""resyn2"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
bitmanip_zero_extend_w2__resyn2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,whole_output_cone,benchmarks/semantic_recovery/blif/source/bitmanip_zero_extend_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn2/bitmanip_zero_extend_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]","{{2{1'b0}}, a}","[{""name"":""a"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,zero_extend,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""a1692933d88b9489"",""gate_count"":4,""node_count"":6,""optimization_id"":""identity"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""bitmanip_zero_extend_w2"",""file_hash"":""1fa5c2d8c3d74e4f"",""gate_count"":4,""node_count"":6,""optimization_id"":""resyn2"",""pi_interface_fingerprint"":""0d48caa69d221afd"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
