region_id,case_id,optimization,source_type,direction,bus_hypothesis_id,ground_truth_bus_name,exact_ordered_bus_match,unordered_bus_membership_match,reversed_order_match,partial_match,ordering_method,ordering_score,ordering_ambiguity
boolean_bitwise_or_w2__dc2__whole_output_cone,boolean_bitwise_or_w2,dc2,whole_output_cone,input,boolean_bitwise_or_w2__dc2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__dc2__whole_output_cone,boolean_bitwise_or_w2,dc2,whole_output_cone,output,boolean_bitwise_or_w2__dc2__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__identity__ground_truth_region,boolean_bitwise_or_w2,identity,ground_truth_region,input,boolean_bitwise_or_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__identity__ground_truth_region,boolean_bitwise_or_w2,identity,ground_truth_region,input,boolean_bitwise_or_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__identity__ground_truth_region,boolean_bitwise_or_w2,identity,ground_truth_region,output,boolean_bitwise_or_w2__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__identity__whole_output_cone,boolean_bitwise_or_w2,identity,whole_output_cone,input,boolean_bitwise_or_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__identity__whole_output_cone,boolean_bitwise_or_w2,identity,whole_output_cone,input,boolean_bitwise_or_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__identity__whole_output_cone,boolean_bitwise_or_w2,identity,whole_output_cone,output,boolean_bitwise_or_w2__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__refactor__whole_output_cone,boolean_bitwise_or_w2,refactor,whole_output_cone,input,boolean_bitwise_or_w2__refactor__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__refactor__whole_output_cone,boolean_bitwise_or_w2,refactor,whole_output_cone,input,boolean_bitwise_or_w2__refactor__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__refactor__whole_output_cone,boolean_bitwise_or_w2,refactor,whole_output_cone,output,boolean_bitwise_or_w2__refactor__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resub__whole_output_cone,boolean_bitwise_or_w2,resub,whole_output_cone,input,boolean_bitwise_or_w2__resub__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resub__whole_output_cone,boolean_bitwise_or_w2,resub,whole_output_cone,input,boolean_bitwise_or_w2__resub__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resub__whole_output_cone,boolean_bitwise_or_w2,resub,whole_output_cone,output,boolean_bitwise_or_w2__resub__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resyn__whole_output_cone,boolean_bitwise_or_w2,resyn,whole_output_cone,input,boolean_bitwise_or_w2__resyn__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resyn__whole_output_cone,boolean_bitwise_or_w2,resyn,whole_output_cone,input,boolean_bitwise_or_w2__resyn__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resyn__whole_output_cone,boolean_bitwise_or_w2,resyn,whole_output_cone,output,boolean_bitwise_or_w2__resyn__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resyn2__whole_output_cone,boolean_bitwise_or_w2,resyn2,whole_output_cone,input,boolean_bitwise_or_w2__resyn2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resyn2__whole_output_cone,boolean_bitwise_or_w2,resyn2,whole_output_cone,input,boolean_bitwise_or_w2__resyn2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__resyn2__whole_output_cone,boolean_bitwise_or_w2,resyn2,whole_output_cone,output,boolean_bitwise_or_w2__resyn2__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__rewrite__whole_output_cone,boolean_bitwise_or_w2,rewrite,whole_output_cone,input,boolean_bitwise_or_w2__rewrite__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__rewrite__whole_output_cone,boolean_bitwise_or_w2,rewrite,whole_output_cone,input,boolean_bitwise_or_w2__rewrite__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w2__rewrite__whole_output_cone,boolean_bitwise_or_w2,rewrite,whole_output_cone,output,boolean_bitwise_or_w2__rewrite__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w3__identity__ground_truth_region,boolean_bitwise_or_w3,identity,ground_truth_region,input,boolean_bitwise_or_w3__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w3__identity__ground_truth_region,boolean_bitwise_or_w3,identity,ground_truth_region,input,boolean_bitwise_or_w3__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w3__identity__ground_truth_region,boolean_bitwise_or_w3,identity,ground_truth_region,output,boolean_bitwise_or_w3__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w3__identity__whole_output_cone,boolean_bitwise_or_w3,identity,whole_output_cone,input,boolean_bitwise_or_w3__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w3__identity__whole_output_cone,boolean_bitwise_or_w3,identity,whole_output_cone,input,boolean_bitwise_or_w3__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w3__identity__whole_output_cone,boolean_bitwise_or_w3,identity,whole_output_cone,output,boolean_bitwise_or_w3__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w4__identity__ground_truth_region,boolean_bitwise_or_w4,identity,ground_truth_region,input,boolean_bitwise_or_w4__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w4__identity__ground_truth_region,boolean_bitwise_or_w4,identity,ground_truth_region,input,boolean_bitwise_or_w4__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w4__identity__ground_truth_region,boolean_bitwise_or_w4,identity,ground_truth_region,output,boolean_bitwise_or_w4__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w4__identity__whole_output_cone,boolean_bitwise_or_w4,identity,whole_output_cone,input,boolean_bitwise_or_w4__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w4__identity__whole_output_cone,boolean_bitwise_or_w4,identity,whole_output_cone,input,boolean_bitwise_or_w4__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_or_w4__identity__whole_output_cone,boolean_bitwise_or_w4,identity,whole_output_cone,output,boolean_bitwise_or_w4__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__balance__whole_output_cone,boolean_bitwise_xnor_w2,balance,whole_output_cone,input,boolean_bitwise_xnor_w2__balance__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__balance__whole_output_cone,boolean_bitwise_xnor_w2,balance,whole_output_cone,input,boolean_bitwise_xnor_w2__balance__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__balance__whole_output_cone,boolean_bitwise_xnor_w2,balance,whole_output_cone,output,boolean_bitwise_xnor_w2__balance__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__compress2rs__whole_output_cone,boolean_bitwise_xnor_w2,compress2rs,whole_output_cone,input,boolean_bitwise_xnor_w2__compress2rs__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__compress2rs__whole_output_cone,boolean_bitwise_xnor_w2,compress2rs,whole_output_cone,input,boolean_bitwise_xnor_w2__compress2rs__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__compress2rs__whole_output_cone,boolean_bitwise_xnor_w2,compress2rs,whole_output_cone,output,boolean_bitwise_xnor_w2__compress2rs__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__dc2__whole_output_cone,boolean_bitwise_xnor_w2,dc2,whole_output_cone,input,boolean_bitwise_xnor_w2__dc2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__dc2__whole_output_cone,boolean_bitwise_xnor_w2,dc2,whole_output_cone,input,boolean_bitwise_xnor_w2__dc2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__dc2__whole_output_cone,boolean_bitwise_xnor_w2,dc2,whole_output_cone,output,boolean_bitwise_xnor_w2__dc2__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__identity__ground_truth_region,boolean_bitwise_xnor_w2,identity,ground_truth_region,input,boolean_bitwise_xnor_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__identity__ground_truth_region,boolean_bitwise_xnor_w2,identity,ground_truth_region,input,boolean_bitwise_xnor_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__identity__ground_truth_region,boolean_bitwise_xnor_w2,identity,ground_truth_region,output,boolean_bitwise_xnor_w2__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__identity__whole_output_cone,boolean_bitwise_xnor_w2,identity,whole_output_cone,input,boolean_bitwise_xnor_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__identity__whole_output_cone,boolean_bitwise_xnor_w2,identity,whole_output_cone,input,boolean_bitwise_xnor_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__identity__whole_output_cone,boolean_bitwise_xnor_w2,identity,whole_output_cone,output,boolean_bitwise_xnor_w2__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__refactor__whole_output_cone,boolean_bitwise_xnor_w2,refactor,whole_output_cone,input,boolean_bitwise_xnor_w2__refactor__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__refactor__whole_output_cone,boolean_bitwise_xnor_w2,refactor,whole_output_cone,input,boolean_bitwise_xnor_w2__refactor__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__refactor__whole_output_cone,boolean_bitwise_xnor_w2,refactor,whole_output_cone,output,boolean_bitwise_xnor_w2__refactor__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resub__whole_output_cone,boolean_bitwise_xnor_w2,resub,whole_output_cone,input,boolean_bitwise_xnor_w2__resub__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resub__whole_output_cone,boolean_bitwise_xnor_w2,resub,whole_output_cone,input,boolean_bitwise_xnor_w2__resub__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resub__whole_output_cone,boolean_bitwise_xnor_w2,resub,whole_output_cone,output,boolean_bitwise_xnor_w2__resub__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resyn__whole_output_cone,boolean_bitwise_xnor_w2,resyn,whole_output_cone,input,boolean_bitwise_xnor_w2__resyn__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resyn__whole_output_cone,boolean_bitwise_xnor_w2,resyn,whole_output_cone,input,boolean_bitwise_xnor_w2__resyn__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resyn__whole_output_cone,boolean_bitwise_xnor_w2,resyn,whole_output_cone,output,boolean_bitwise_xnor_w2__resyn__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resyn2__whole_output_cone,boolean_bitwise_xnor_w2,resyn2,whole_output_cone,input,boolean_bitwise_xnor_w2__resyn2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resyn2__whole_output_cone,boolean_bitwise_xnor_w2,resyn2,whole_output_cone,input,boolean_bitwise_xnor_w2__resyn2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__resyn2__whole_output_cone,boolean_bitwise_xnor_w2,resyn2,whole_output_cone,output,boolean_bitwise_xnor_w2__resyn2__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__rewrite__whole_output_cone,boolean_bitwise_xnor_w2,rewrite,whole_output_cone,input,boolean_bitwise_xnor_w2__rewrite__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__rewrite__whole_output_cone,boolean_bitwise_xnor_w2,rewrite,whole_output_cone,input,boolean_bitwise_xnor_w2__rewrite__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w2__rewrite__whole_output_cone,boolean_bitwise_xnor_w2,rewrite,whole_output_cone,output,boolean_bitwise_xnor_w2__rewrite__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w3__identity__ground_truth_region,boolean_bitwise_xnor_w3,identity,ground_truth_region,input,boolean_bitwise_xnor_w3__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w3__identity__ground_truth_region,boolean_bitwise_xnor_w3,identity,ground_truth_region,input,boolean_bitwise_xnor_w3__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w3__identity__ground_truth_region,boolean_bitwise_xnor_w3,identity,ground_truth_region,output,boolean_bitwise_xnor_w3__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w3__identity__whole_output_cone,boolean_bitwise_xnor_w3,identity,whole_output_cone,input,boolean_bitwise_xnor_w3__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w3__identity__whole_output_cone,boolean_bitwise_xnor_w3,identity,whole_output_cone,input,boolean_bitwise_xnor_w3__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w3__identity__whole_output_cone,boolean_bitwise_xnor_w3,identity,whole_output_cone,output,boolean_bitwise_xnor_w3__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w4__identity__ground_truth_region,boolean_bitwise_xnor_w4,identity,ground_truth_region,input,boolean_bitwise_xnor_w4__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w4__identity__ground_truth_region,boolean_bitwise_xnor_w4,identity,ground_truth_region,input,boolean_bitwise_xnor_w4__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w4__identity__ground_truth_region,boolean_bitwise_xnor_w4,identity,ground_truth_region,output,boolean_bitwise_xnor_w4__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w4__identity__whole_output_cone,boolean_bitwise_xnor_w4,identity,whole_output_cone,input,boolean_bitwise_xnor_w4__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w4__identity__whole_output_cone,boolean_bitwise_xnor_w4,identity,whole_output_cone,input,boolean_bitwise_xnor_w4__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xnor_w4__identity__whole_output_cone,boolean_bitwise_xnor_w4,identity,whole_output_cone,output,boolean_bitwise_xnor_w4__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
boolean_bitwise_xor_w2__balance__whole_output_cone,boolean_bitwise_xor_w2,balance,whole_output_cone,input,boolean_bitwise_xor_w2__balance__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
