candidate_id,region_id,simulation_filter_mode,sample_count,sample_matches,sample_mismatches,sample_match_rate,first_mismatch_pattern,mismatch_output_bits,simulation_runtime,simulation_status,simulation_evidence_level,schema_version
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0018,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":15,""difference"":1,""gate_output"":14,""pattern_id"":""p0001""}",1,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0019,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000382,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0020,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":3,""difference"":13,""gate_output"":14,""pattern_id"":""p0001""}",13,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0021,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":15,""difference"":1,""gate_output"":14,""pattern_id"":""p0001""}",1,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0022,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":0,""difference"":14,""gate_output"":14,""pattern_id"":""p0001""}",14,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0023,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0024,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000081,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn2__whole_output_cone__cand_0025,bitmanip_shift_left_w4__resyn2__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0001,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000104,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0002,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":9,""difference"":7,""gate_output"":14,""pattern_id"":""p0001""}",7,0.000075,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0003,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000089,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0004,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0005,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":0,""difference"":14,""gate_output"":14,""pattern_id"":""p0001""}",14,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0006,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000070,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0007,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0008,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0009,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":2,""difference"":2,""gate_output"":0,""pattern_id"":""p0000""}",2,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0010,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":14,""difference"":14,""gate_output"":0,""pattern_id"":""p0000""}",14,0.000065,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0011,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000382,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0012,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0000""}",3,0.000065,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0013,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":13,""difference"":13,""gate_output"":0,""pattern_id"":""p0000""}",13,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0014,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":5,""difference"":11,""gate_output"":14,""pattern_id"":""p0001""}",11,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0015,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000064,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0016,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000061,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0017,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":9,""difference"":7,""gate_output"":14,""pattern_id"":""p0001""}",7,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0018,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":15,""difference"":1,""gate_output"":14,""pattern_id"":""p0001""}",1,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0019,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000385,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0020,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":3,""difference"":13,""gate_output"":14,""pattern_id"":""p0001""}",13,0.000077,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0021,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":15,""difference"":1,""gate_output"":14,""pattern_id"":""p0001""}",1,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0022,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":0,""difference"":14,""gate_output"":14,""pattern_id"":""p0001""}",14,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0023,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0024,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__resyn__whole_output_cone__cand_0025,bitmanip_shift_left_w4__resyn__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000065,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0001,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000082,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0002,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":9,""difference"":7,""gate_output"":14,""pattern_id"":""p0001""}",7,0.000076,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0003,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000077,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0004,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0005,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":0,""difference"":14,""gate_output"":14,""pattern_id"":""p0001""}",14,0.000077,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0006,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0007,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000067,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0008,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":7,""difference"":9,""gate_output"":14,""pattern_id"":""p0001""}",9,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0009,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":2,""difference"":2,""gate_output"":0,""pattern_id"":""p0000""}",2,0.000065,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0010,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":14,""difference"":14,""gate_output"":0,""pattern_id"":""p0000""}",14,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0011,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000382,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0012,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0000""}",3,0.000064,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0013,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":13,""difference"":13,""gate_output"":0,""pattern_id"":""p0000""}",13,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0014,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":5,""difference"":11,""gate_output"":14,""pattern_id"":""p0001""}",11,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0015,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000061,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0016,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000063,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0017,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":9,""difference"":7,""gate_output"":14,""pattern_id"":""p0001""}",7,0.000075,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0018,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":15,""difference"":1,""gate_output"":14,""pattern_id"":""p0001""}",1,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0019,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000386,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
bitmanip_shift_left_w4__rewrite__whole_output_cone__cand_0020,bitmanip_shift_left_w4__rewrite__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":7},""candidate_output"":3,""difference"":13,""gate_output"":14,""pattern_id"":""p0001""}",13,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
