candidate_id,region_id,case_id,family,operator,optimization,source_type,grammar_family,classification,proof_scope,canonical_form,rtl_text,candidate_rtl_cost,input_gate_count,reduction_rate,reduction_rate_ge_70,formal_runtime
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__resub__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000164
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__resub__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000166
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__resub__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000164
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__resub__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000163
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__resub__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000164
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__resyn2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000180
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__resyn2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000164
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__resyn2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000165
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__resyn2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000164
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__resyn2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000163
bitmanip_zero_extend_w3__resyn2__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__resyn2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000163
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__resyn__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000179
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__resyn__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000163
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__resyn__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000163
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__resyn__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000165
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__resyn__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000163
bitmanip_zero_extend_w3__resyn__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__resyn__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000164
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__rewrite__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,rewrite,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000180
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__rewrite__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000165
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__rewrite__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000166
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__rewrite__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000166
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__rewrite__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000166
bitmanip_zero_extend_w3__rewrite__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__rewrite__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000165
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__balance__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<8,unsigned>(a)","{4'd0, a}",1,8,87.500000,true,0.000366
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__balance__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<8,unsigned>(a)",(a | 8'd0),1,8,87.500000,true,0.000346
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__balance__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<8,unsigned>(a)",(a ^ 8'd0),1,8,87.500000,true,0.000342
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__balance__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<8,unsigned>(8'd0,a)",(a + 8'd0),2,8,75.000000,true,0.000344
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__balance__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<8,unsigned>(a,8'd0)",(a - 8'd0),2,8,75.000000,true,0.000345
bitmanip_zero_extend_w4__balance__whole_output_cone__cand_0009,bitmanip_zero_extend_w4__balance__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<8,unsigned>(8'd1,a)",(a * 8'd1),4,8,50.000000,false,0.000343
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<8,unsigned>(a)","{4'd0, a}",1,8,87.500000,true,0.000355
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<8,unsigned>(a)",(a | 8'd0),1,8,87.500000,true,0.000346
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<8,unsigned>(a)",(a ^ 8'd0),1,8,87.500000,true,0.000344
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<8,unsigned>(8'd0,a)",(a + 8'd0),2,8,75.000000,true,0.000345
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<8,unsigned>(a,8'd0)",(a - 8'd0),2,8,75.000000,true,0.000344
bitmanip_zero_extend_w4__compress2rs__whole_output_cone__cand_0009,bitmanip_zero_extend_w4__compress2rs__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<8,unsigned>(8'd1,a)",(a * 8'd1),4,8,50.000000,false,0.000348
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__dc2__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<8,unsigned>(a)","{4'd0, a}",1,8,87.500000,true,0.000357
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__dc2__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<8,unsigned>(a)",(a | 8'd0),1,8,87.500000,true,0.000347
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__dc2__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<8,unsigned>(a)",(a ^ 8'd0),1,8,87.500000,true,0.000345
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__dc2__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<8,unsigned>(8'd0,a)",(a + 8'd0),2,8,75.000000,true,0.000342
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__dc2__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<8,unsigned>(a,8'd0)",(a - 8'd0),2,8,75.000000,true,0.000342
bitmanip_zero_extend_w4__dc2__whole_output_cone__cand_0009,bitmanip_zero_extend_w4__dc2__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<8,unsigned>(8'd1,a)",(a * 8'd1),4,8,50.000000,false,0.000342
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0001,bitmanip_zero_extend_w4__identity__ground_truth_region,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<8,unsigned>(a)","{4'd0, a}",1,8,87.500000,true,0.000708
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0023,bitmanip_zero_extend_w4__identity__ground_truth_region,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<8,unsigned>(a)",(a | 8'd0),1,8,87.500000,true,0.000686
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0024,bitmanip_zero_extend_w4__identity__ground_truth_region,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<8,unsigned>(a)",(a ^ 8'd0),1,8,87.500000,true,0.000683
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0003,bitmanip_zero_extend_w4__identity__ground_truth_region,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"add<8,unsigned>(8'd0,a)",(a + 8'd0),2,8,75.000000,true,0.000688
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0004,bitmanip_zero_extend_w4__identity__ground_truth_region,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"sub<8,unsigned>(a,8'd0)",(a - 8'd0),2,8,75.000000,true,0.000681
bitmanip_zero_extend_w4__identity__ground_truth_region__cand_0008,bitmanip_zero_extend_w4__identity__ground_truth_region,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"mul<8,unsigned>(8'd1,a)",(a * 8'd1),4,8,50.000000,false,0.000682
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0001,bitmanip_zero_extend_w4__identity__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<8,unsigned>(a)","{4'd0, a}",1,8,87.500000,true,0.000702
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0023,bitmanip_zero_extend_w4__identity__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<8,unsigned>(a)",(a | 8'd0),1,8,87.500000,true,0.000684
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__identity__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<8,unsigned>(a)",(a ^ 8'd0),1,8,87.500000,true,0.000686
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0003,bitmanip_zero_extend_w4__identity__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<8,unsigned>(8'd0,a)",(a + 8'd0),2,8,75.000000,true,0.000688
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__identity__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<8,unsigned>(a,8'd0)",(a - 8'd0),2,8,75.000000,true,0.000685
bitmanip_zero_extend_w4__identity__whole_output_cone__cand_0008,bitmanip_zero_extend_w4__identity__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<8,unsigned>(8'd1,a)",(a * 8'd1),4,8,50.000000,false,0.000688
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__refactor__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<8,unsigned>(a)","{4'd0, a}",1,8,87.500000,true,0.000360
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__refactor__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<8,unsigned>(a)",(a | 8'd0),1,8,87.500000,true,0.000346
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__refactor__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<8,unsigned>(a)",(a ^ 8'd0),1,8,87.500000,true,0.000344
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__refactor__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<8,unsigned>(8'd0,a)",(a + 8'd0),2,8,75.000000,true,0.000344
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__refactor__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<8,unsigned>(a,8'd0)",(a - 8'd0),2,8,75.000000,true,0.000344
bitmanip_zero_extend_w4__refactor__whole_output_cone__cand_0009,bitmanip_zero_extend_w4__refactor__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<8,unsigned>(8'd1,a)",(a * 8'd1),4,8,50.000000,false,0.000342
bitmanip_zero_extend_w4__resub__whole_output_cone__cand_0002,bitmanip_zero_extend_w4__resub__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<8,unsigned>(a)","{4'd0, a}",1,8,87.500000,true,0.000355
bitmanip_zero_extend_w4__resub__whole_output_cone__cand_0024,bitmanip_zero_extend_w4__resub__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<8,unsigned>(a)",(a | 8'd0),1,8,87.500000,true,0.000343
bitmanip_zero_extend_w4__resub__whole_output_cone__cand_0025,bitmanip_zero_extend_w4__resub__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<8,unsigned>(a)",(a ^ 8'd0),1,8,87.500000,true,0.000343
bitmanip_zero_extend_w4__resub__whole_output_cone__cand_0004,bitmanip_zero_extend_w4__resub__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<8,unsigned>(8'd0,a)",(a + 8'd0),2,8,75.000000,true,0.000343
bitmanip_zero_extend_w4__resub__whole_output_cone__cand_0005,bitmanip_zero_extend_w4__resub__whole_output_cone,bitmanip_zero_extend_w4,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<8,unsigned>(a,8'd0)",(a - 8'd0),2,8,75.000000,true,0.000342
