candidate_id,region_id,template_family,symbolic_parameters,parameter_domains,width_constraints,signedness_constraints,expression_depth,search_cost,canonical_form,rtl_text,inference_evidence,generated_without_ground_truth,expression_json,schema_version
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0030,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd14,mul<6,unsigned>(6'd14,input1))",((input1 * 6'd14) + 6'd14),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":14,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":14,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0031,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd15,input1)",(input1 * 6'd15),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":15,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0032,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd15,mul<6,unsigned>(6'd15,input1))",((input1 * 6'd15) + 6'd15),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":15,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":15,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0033,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd16,input1)",(input1 * 6'd16),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":16,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0034,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd16,mul<6,unsigned>(6'd16,input1))",((input1 * 6'd16) + 6'd16),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":16,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":16,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0035,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd17,input1)",(input1 * 6'd17),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":17,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0036,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd17,mul<6,unsigned>(6'd17,input1))",((input1 * 6'd17) + 6'd17),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":17,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":17,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0037,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd18,input1)",(input1 * 6'd18),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":18,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0038,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd18,mul<6,unsigned>(6'd18,input1))",((input1 * 6'd18) + 6'd18),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":18,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":18,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0039,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd19,input1)",(input1 * 6'd19),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":19,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0040,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd19,mul<6,unsigned>(6'd19,input1))",((input1 * 6'd19) + 6'd19),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":19,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":19,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0041,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd20,input1)",(input1 * 6'd20),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":20,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0042,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd20,mul<6,unsigned>(6'd20,input1))",((input1 * 6'd20) + 6'd20),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":20,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":20,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0043,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd21,input1)",(input1 * 6'd21),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":21,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0044,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd21,mul<6,unsigned>(6'd21,input1))",((input1 * 6'd21) + 6'd21),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":21,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":21,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0045,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd22,input1)",(input1 * 6'd22),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":22,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0046,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd22,mul<6,unsigned>(6'd22,input1))",((input1 * 6'd22) + 6'd22),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":22,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":22,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0047,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd23,input1)",(input1 * 6'd23),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":23,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0048,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd23,mul<6,unsigned>(6'd23,input1))",((input1 * 6'd23) + 6'd23),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":23,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":23,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0049,arithmetic_affine_w3__dc2__whole_output_cone,constant_multiply,"[""alpha""]","{""alpha"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,1,3,"mul<6,unsigned>(6'd24,input1)",(input1 * 6'd24),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":24,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0050,arithmetic_affine_w3__dc2__whole_output_cone,affine_unary,"[""alpha"",""beta""]","{""alpha"":""bounded_enumeration"",""beta"":""bounded_enumeration""}",output_width=6,signedness_hole=unknown,2,5,"add<6,unsigned>(6'd24,mul<6,unsigned>(6'd24,input1))",((input1 * 6'd24) + 6'd24),"[""template_enumeration"",""sampled_examples"",""formal_counterexamples""]",true,"{""args"":[{""args"":[{""args"":[],""c"":null,""e"":""none"",""n"":""input1"",""op"":""input"",""s"":[],""t"":[""bitvector"",3,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":24,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""mul"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""},{""args"":[],""c"":24,""e"":""none"",""n"":"""",""op"":""const"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}],""c"":null,""e"":""none"",""n"":"""",""op"":""add"",""s"":[],""t"":[""bitvector"",6,false],""tr"":""explicit_low_bits""}",blind_semantic_cegis_v1
